label,string,result,time,size
periodo naive, fill with period,411,3.1325e-05,1207
periodo smart, fill with period,411,8.89167e-06,1207
periodo naive, fill with period,352,2.7725e-05,1285
periodo smart, fill with period,352,9.21818e-06,1285
periodo naive, fill with period,1103,7.705e-05,1368
periodo smart, fill with period,1103,1.098e-05,1368
periodo naive, fill with period,587,4.51e-05,1457
periodo smart, fill with period,587,1.073e-05,1457
periodo naive, fill with period,901,7.035e-05,1551
periodo smart, fill with period,901,1.21667e-05,1551
periodo naive, fill with period,1325,0.0001021,1652
periodo smart, fill with period,1325,1.39375e-05,1652
periodo naive, fill with period,969,7.74e-05,1759
periodo smart, fill with period,969,1.3825e-05,1759
periodo naive, fill with period,1088,8.735e-05,1873
periodo smart, fill with period,1088,1.48857e-05,1873
periodo naive, fill with period,894,7.64e-05,1994
periodo smart, fill with period,894,1.50714e-05,1994
periodo naive, fill with period,2072,0.0001706,2123
periodo smart, fill with period,2072,1.87333e-05,2123
periodo naive, fill with period,980,8.705e-05,2261
periodo smart, fill with period,980,1.71167e-05,2261
periodo naive, fill with period,244,2.845e-05,2408
periodo smart, fill with period,244,1.63714e-05,2408
periodo naive, fill with period,2337,0.0002056,2564
periodo smart, fill with period,2337,2.342e-05,2564
periodo naive, fill with period,2508,0.0002329,2730
periodo smart, fill with period,2508,2.442e-05,2730
periodo naive, fill with period,300,3.75333e-05,2907
periodo smart, fill with period,300,1.97667e-05,2907
periodo naive, fill with period,1794,0.0001738,3095
periodo smart, fill with period,1794,2.424e-05,3095
periodo naive, fill with period,2892,0.0002816,3295
periodo smart, fill with period,2892,2.8475e-05,3295
periodo naive, fill with period,2074,0.0002206,3509
periodo smart, fill with period,2074,2.8525e-05,3509
periodo naive, fill with period,842,0.0001001,3736
periodo smart, fill with period,842,2.7475e-05,3736
periodo naive, fill with period,1491,0.0001718,3978
periodo smart, fill with period,1491,3.025e-05,3978
periodo naive, fill with period,3981,0.0004548,4236
periodo smart, fill with period,3981,4.15333e-05,4236
periodo naive, fill with period,136,3.095e-05,4511
periodo smart, fill with period,136,3.0725e-05,4511
periodo naive, fill with period,1398,0.0001842,4803
periodo smart, fill with period,1398,3.55333e-05,4803
periodo naive, fill with period,3142,0.0004181,5114
periodo smart, fill with period,3142,4.32333e-05,5114
periodo naive, fill with period,1580,0.0002254,5446
periodo smart, fill with period,1580,3.98667e-05,5446
periodo naive, fill with period,3970,0.0005681,5798
periodo smart, fill with period,3970,5.235e-05,5798
periodo naive, fill with period,5657,0.0008244,6174
periodo smart, fill with period,5657,6.29e-05,6174
periodo naive, fill with period,90,3.71333e-05,6574
periodo smart, fill with period,90,4.34667e-05,6574
periodo naive, fill with period,4073,0.0006817,7000
periodo smart, fill with period,4073,6.105e-05,7000
periodo naive, fill with period,6493,0.0010797,7454
periodo smart, fill with period,6493,7.65e-05,7454
periodo naive, fill with period,1530,0.0002999,7937
periodo smart, fill with period,1530,5.65e-05,7937
periodo naive, fill with period,5576,0.0010593,8451
periodo smart, fill with period,5576,0.0001036,8451
periodo naive, fill with period,5542,0.0012113,8998
periodo smart, fill with period,5542,8.095e-05,8998
periodo naive, fill with period,2045,0.0004448,9581
periodo smart, fill with period,2045,7.02e-05,9581
periodo naive, fill with period,4106,0.0009117,10202
periodo smart, fill with period,4106,0.0001013,10202
periodo naive, fill with period,10506,0.0023961,10863
periodo smart, fill with period,10506,0.0001132,10863
periodo naive, fill with period,7275,0.0017472,11567
periodo smart, fill with period,7275,0.0001093,11567
periodo naive, fill with period,5895,0.0014909,12316
periodo smart, fill with period,5895,0.0001291,12316
periodo naive, fill with period,11242,0.002986,13114
periodo smart, fill with period,11242,0.0001433,13114
periodo naive, fill with period,11821,0.0033839,13964
periodo smart, fill with period,11821,0.0001735,13964
periodo naive, fill with period,3737,0.0011597,14868
periodo smart, fill with period,3737,0.000118,14868
periodo naive, fill with period,6955,0.0022517,15832
periodo smart, fill with period,6955,0.0001428,15832
periodo naive, fill with period,1496,0.0006595,16857
periodo smart, fill with period,1496,0.0001367,16857
periodo naive, fill with period,6091,0.0026237,17950
periodo smart, fill with period,6091,0.0001457,17950
periodo naive, fill with period,254,0.0001726,19113
periodo smart, fill with period,254,0.0001268,19113
periodo naive, fill with period,2050,0.0009963,20351
periodo smart, fill with period,2050,0.0001422,20351
periodo naive, fill with period,8258,0.0040551,21669
periodo smart, fill with period,8258,0.0001911,21669
periodo naive, fill with period,5108,0.0026366,23073
periodo smart, fill with period,5108,0.0001973,23073
periodo naive, fill with period,26,0.0001107,24568
periodo smart, fill with period,26,0.0001982,24568
periodo naive, fill with period,1952,0.001208,26160
periodo smart, fill with period,1952,0.0002201,26160
periodo naive, fill with period,141,0.0001976,27854
periodo smart, fill with period,141,0.0002256,27854
periodo naive, fill with period,20009,0.0123129,29659
periodo smart, fill with period,20009,0.0003406,29659
periodo naive, fill with period,26010,0.0168371,31581
periodo smart, fill with period,26010,0.0003888,31581
periodo naive, fill with period,3269,0.0023158,33627
periodo smart, fill with period,3269,0.0002787,33627
periodo naive, fill with period,8899,0.006481,35805
periodo smart, fill with period,8899,0.0003291,35805
periodo naive, fill with period,9032,0.0068432,38125
periodo smart, fill with period,9032,0.0003463,38125
periodo naive, fill with period,16613,0.013117,40595
periodo smart, fill with period,16613,0.0004017,40595
periodo naive, fill with period,9451,0.0084353,43225
periodo smart, fill with period,9451,0.0003776,43225
periodo naive, fill with period,9516,0.0113342,46025
periodo smart, fill with period,9516,0.0005941,46025
periodo naive, fill with period,12216,0.0119855,49007
periodo smart, fill with period,12216,0.0004511,49007
periodo naive, fill with period,17004,0.0176119,52182
periodo smart, fill with period,17004,0.0005596,52182
periodo naive, fill with period,20235,0.0214433,55563
periodo smart, fill with period,20235,0.0005498,55563
periodo naive, fill with period,31829,0.034528,59163
periodo smart, fill with period,31829,0.0006452,59163
periodo naive, fill with period,26672,0.0308719,62996
periodo smart, fill with period,26672,0.0006622,62996
periodo naive, fill with period,2770,0.0035609,67077
periodo smart, fill with period,2770,0.0005659,67077
periodo naive, fill with period,4650,0.0062769,71422
periodo smart, fill with period,4650,0.0005922,71422
periodo naive, fill with period,20640,0.0282368,76050
periodo smart, fill with period,20640,0.0007024,76050
periodo naive, fill with period,10700,0.0158867,80977
periodo smart, fill with period,10700,0.0006871,80977
periodo naive, fill with period,21745,0.0417917,86223
periodo smart, fill with period,21745,0.0008036,86223
periodo naive, fill with period,7090,0.0118522,91809
periodo smart, fill with period,7090,0.0008013,91809
periodo naive, fill with period,31990,0.0551123,97757
periodo smart, fill with period,31990,0.0009465,97757
periodo naive, fill with period,20179,0.037477,104090
periodo smart, fill with period,20179,0.0009236,104090
periodo naive, fill with period,32548,0.0660581,110834
periodo smart, fill with period,32548,0.0010659,110834
periodo naive, fill with period,17345,0.0377845,118014
periodo smart, fill with period,17345,0.0010949,118014
periodo naive, fill with period,23988,0.0551315,125660
periodo smart, fill with period,23988,0.0011203,125660
periodo naive, fill with period,23548,0.0590837,133801
periodo smart, fill with period,23548,0.0011864,133801
periodo naive, fill with period,27000,0.0677542,142470
periodo smart, fill with period,27000,0.0012497,142470
periodo naive, fill with period,2235,0.0064935,151700
periodo smart, fill with period,2235,0.0012181,151700
periodo naive, fill with period,11,0.0006642,161528
periodo smart, fill with period,11,0.0013265,161528
periodo naive, fill with period,1897,0.0203228,171992
periodo smart, fill with period,1897,0.0013929,171992
periodo naive, fill with period,25163,0.280366,183135
periodo smart, fill with period,25163,0.0016173,183135
periodo naive, fill with period,21403,0.249828,195000
periodo smart, fill with period,21403,0.0017084,195000
periodo naive, fill with period,30990,0.417386,207633
periodo smart, fill with period,30990,0.0019016,207633
periodo naive, fill with period,30598,0.402324,221085
periodo smart, fill with period,30598,0.0019734,221085
periodo naive, fill with period,4690,0.0670438,235408
periodo smart, fill with period,4690,0.0019602,235408
periodo naive, fill with period,10143,0.154909,250659
periodo smart, fill with period,10143,0.0021243,250659
periodo naive, fill with period,17774,0.318457,266898
periodo smart, fill with period,17774,0.0021467,266898
periodo naive, fill with period,17337,0.335067,284190
periodo smart, fill with period,17337,0.0026938,284190
periodo naive, fill with period,13999,0.301845,302601
periodo smart, fill with period,13999,0.0024092,302601
periodo naive, fill with period,11870,0.268192,322206
periodo smart, fill with period,11870,0.0025093,322206
periodo naive, fill with period,23655,0.580378,343080
periodo smart, fill with period,23655,0.0029263,343080
periodo naive, fill with period,25023,0.632811,365307
periodo smart, fill with period,25023,0.0029328,365307
periodo naive, fill with period,24736,0.618017,388974
periodo smart, fill with period,24736,0.0030729,388974
periodo naive, fill with period,16619,0.50304,414174
periodo smart, fill with period,16619,0.003251,414174
periodo naive, fill with period,32260,1.08746,441006
periodo smart, fill with period,32260,0.0036011,441006
periodo naive, fill with period,17127,0.560464,469577
periodo smart, fill with period,17127,0.0037218,469577
periodo naive, fill with period,5337,0.191962,500000
periodo smart, fill with period,5337,0.0042368,500000
periodo naive, fill with period,287,2.7275e-05,1000
periodo smart, fill with period,287,9.65455e-06,1000
periodo naive, fill with period,131,1.5e-05,1064
periodo smart, fill with period,131,9.23636e-06,1064
periodo naive, fill with period,852,7.505e-05,1133
periodo smart, fill with period,852,1.17444e-05,1133
periodo naive, fill with period,292,2.6525e-05,1207
periodo smart, fill with period,292,8.59167e-06,1207
periodo naive, fill with period,908,6.4e-05,1285
periodo smart, fill with period,908,1.035e-05,1285
periodo naive, fill with period,456,3.65e-05,1368
periodo smart, fill with period,456,9.93636e-06,1368
periodo naive, fill with period,309,2.625e-05,1457
periodo smart, fill with period,309,1.032e-05,1457
periodo naive, fill with period,596,4.80333e-05,1551
periodo smart, fill with period,596,1.15778e-05,1551
periodo naive, fill with period,1346,0.0001024,1652
periodo smart, fill with period,1346,1.34625e-05,1652
periodo naive, fill with period,1177,9e-05,1759
periodo smart, fill with period,1177,1.4125e-05,1759
periodo naive, fill with period,195,2.114e-05,1873
periodo smart, fill with period,195,1.27375e-05,1873
periodo naive, fill with period,608,5.63e-05,1994
periodo smart, fill with period,608,1.50857e-05,1994
periodo naive, fill with period,573,5.34e-05,2123
periodo smart, fill with period,573,1.51571e-05,2123
periodo naive, fill with period,575,5.42e-05,2261
periodo smart, fill with period,575,1.60857e-05,2261
periodo naive, fill with period,2115,0.0001835,2408
periodo smart, fill with period,2115,2.058e-05,2408
periodo naive, fill with period,2359,0.0002062,2564
periodo smart, fill with period,2359,2.198e-05,2564
periodo naive, fill with period,1499,0.0001385,2730
periodo smart, fill with period,1499,2.132e-05,2730
periodo naive, fill with period,2037,0.000197,2907
periodo smart, fill with period,2037,2.42e-05,2907
periodo naive, fill with period,2193,0.0002146,3095
periodo smart, fill with period,2193,2.5325e-05,3095
periodo naive, fill with period,2149,0.0002139,3295
periodo smart, fill with period,2149,2.735e-05,3295
periodo naive, fill with period,2063,0.0002174,3509
periodo smart, fill with period,2063,2.8325e-05,3509
periodo naive, fill with period,368,5.13e-05,3736
periodo smart, fill with period,368,2.6625e-05,3736
periodo naive, fill with period,3669,0.0004386,3978
periodo smart, fill with period,3669,3.63333e-05,3978
periodo naive, fill with period,488,7.025e-05,4236
periodo smart, fill with period,488,2.9e-05,4236
periodo naive, fill with period,2843,0.0003392,4511
periodo smart, fill with period,2843,3.90333e-05,4511
periodo naive, fill with period,3702,0.0004685,4803
periodo smart, fill with period,3702,4.40333e-05,4803
periodo naive, fill with period,3207,0.0004224,5114
periodo smart, fill with period,3207,4.34667e-05,5114
periodo naive, fill with period,2117,0.0002966,5446
periodo smart, fill with period,2117,4.24333e-05,5446
periodo naive, fill with period,74,2.9275e-05,5798
periodo smart, fill with period,74,3.79333e-05,5798
periodo naive, fill with period,2337,0.0003528,6174
periodo smart, fill with period,2337,4.71667e-05,6174
periodo naive, fill with period,1920,0.0003045,6574
periodo smart, fill with period,1920,4.79333e-05,6574
periodo naive, fill with period,5339,0.0008497,7000
periodo smart, fill with period,5339,6.605e-05,7000
periodo naive, fill with period,1880,0.0003321,7454
periodo smart, fill with period,1880,5.45e-05,7454
periodo naive, fill with period,6537,0.0011622,7937
periodo smart, fill with period,6537,7.51e-05,7937
periodo naive, fill with period,3375,0.0006908,8451
periodo smart, fill with period,3375,7.195e-05,8451
periodo naive, fill with period,6195,0.0012152,8998
periodo smart, fill with period,6195,8.565e-05,8998
periodo naive, fill with period,6249,0.001477,9581
periodo smart, fill with period,6249,8.72e-05,9581
periodo naive, fill with period,839,0.0002132,10202
periodo smart, fill with period,839,6.9e-05,10202
periodo naive, fill with period,782,0.0002239,10863
periodo smart, fill with period,782,8.09e-05,10863
periodo naive, fill with period,779,0.0002364,11567
periodo smart, fill with period,779,7.745e-05,11567
periodo naive, fill with period,3004,0.0007962,12316
periodo smart, fill with period,3004,9.14e-05,12316
periodo naive, fill with period,4447,0.0012273,13114
periodo smart, fill with period,4447,0.0001067,13114
periodo naive, fill with period,11398,0.0032568,13964
periodo smart, fill with period,11398,0.0001395,13964
periodo naive, fill with period,10723,0.0032678,14868
periodo smart, fill with period,10723,0.0001442,14868
periodo naive, fill with period,7992,0.0025007,15832
periodo smart, fill with period,7992,0.0001422,15832
periodo naive, fill with period,10325,0.0042371,16857
periodo smart, fill with period,10325,0.0001868,16857
periodo naive, fill with period,7241,0.0031169,17950
periodo smart, fill with period,7241,0.0001545,17950
periodo naive, fill with period,4277,0.0019632,19113
periodo smart, fill with period,4277,0.000147,19113
periodo naive, fill with period,10742,0.0050266,20351
periodo smart, fill with period,10742,0.0001867,20351
periodo naive, fill with period,4736,0.0023555,21669
periodo smart, fill with period,4736,0.0001665,21669
periodo naive, fill with period,7716,0.0039367,23073
periodo smart, fill with period,7716,0.000189,23073
periodo naive, fill with period,5754,0.003152,24568
periodo smart, fill with period,5754,0.0001834,24568
periodo naive, fill with period,619,0.0004321,26160
periodo smart, fill with period,619,0.0001763,26160
periodo naive, fill with period,1257,0.0008256,27854
periodo smart, fill with period,1257,0.0001889,27854
periodo naive, fill with period,25042,0.0154558,29659
periodo smart, fill with period,25042,0.0003018,29659
periodo naive, fill with period,29427,0.018945,31581
periodo smart, fill with period,29427,0.0003483,31581
periodo naive, fill with period,16451,0.0111678,33627
periodo smart, fill with period,16451,0.0003075,33627
periodo naive, fill with period,9037,0.006427,35805
periodo smart, fill with period,9037,0.0003078,35805
periodo naive, fill with period,2557,0.0020484,38125
periodo smart, fill with period,2557,0.0003176,38125
periodo naive, fill with period,4030,0.0032664,40595
periodo smart, fill with period,4030,0.0003253,40595
periodo naive, fill with period,31479,0.0257501,43225
periodo smart, fill with period,31479,0.0005048,43225
periodo naive, fill with period,26231,0.0226692,46025
periodo smart, fill with period,26231,0.0005169,46025
periodo naive, fill with period,763,0.0008456,49007
periodo smart, fill with period,763,0.0004162,49007
periodo naive, fill with period,17618,0.0169638,52182
periodo smart, fill with period,17618,0.0005167,52182
periodo naive, fill with period,16439,0.016877,55563
periodo smart, fill with period,16439,0.0005383,55563
periodo naive, fill with period,17993,0.0193407,59163
periodo smart, fill with period,17993,0.0005873,59163
periodo naive, fill with period,1094,0.0014298,62996
periodo smart, fill with period,1094,0.0005186,62996
periodo naive, fill with period,11511,0.0139066,67077
periodo smart, fill with period,11511,0.0006091,67077
periodo naive, fill with period,16346,0.0209607,71422
periodo smart, fill with period,16346,0.0006593,71422
periodo naive, fill with period,15835,0.021278,76050
periodo smart, fill with period,15835,0.0007222,76050
periodo naive, fill with period,6771,0.0099062,80977
periodo smart, fill with period,6771,0.0006914,80977
periodo naive, fill with period,31609,0.0486037,86223
periodo smart, fill with period,31609,0.000834,86223
periodo naive, fill with period,704,0.0014761,91809
periodo smart, fill with period,704,0.0007585,91809
periodo naive, fill with period,3784,0.0068876,97757
periodo smart, fill with period,3784,0.0008283,97757
periodo naive, fill with period,10845,0.0197131,104090
periodo smart, fill with period,10845,0.0008893,104090
periodo naive, fill with period,4011,0.0080417,110834
periodo smart, fill with period,4011,0.0009189,110834
periodo naive, fill with period,20541,0.0454753,118014
periodo smart, fill with period,20541,0.0011288,118014
periodo naive, fill with period,28320,0.0605226,125660
periodo smart, fill with period,28320,0.0011218,125660
periodo naive, fill with period,25096,0.0611042,133801
periodo smart, fill with period,25096,0.0012748,133801
periodo naive, fill with period,6667,0.0177159,142470
periodo smart, fill with period,6667,0.0012177,142470
periodo naive, fill with period,8829,0.023861,151700
periodo smart, fill with period,8829,0.0012923,151700
periodo naive, fill with period,13955,0.0415485,161528
periodo smart, fill with period,13955,0.001512,161528
periodo naive, fill with period,30369,0.0931579,171992
periodo smart, fill with period,30369,0.00157,171992
periodo naive, fill with period,9039,0.0318532,183135
periodo smart, fill with period,9039,0.0015202,183135
periodo naive, fill with period,24550,0.0921562,195000
periodo smart, fill with period,24550,0.0018027,195000
periodo naive, fill with period,14080,0.0566732,207633
periodo smart, fill with period,14080,0.0019503,207633
periodo naive, fill with period,27993,0.115746,221085
periodo smart, fill with period,27993,0.00227,221085
periodo naive, fill with period,3068,0.0557198,235408
periodo smart, fill with period,3068,0.0020836,235408
periodo naive, fill with period,22427,0.342876,250659
periodo smart, fill with period,22427,0.0021728,250659
periodo naive, fill with period,6255,0.111852,266898
periodo smart, fill with period,6255,0.0020669,266898
periodo naive, fill with period,29309,0.517213,284190
periodo smart, fill with period,29309,0.0023155,284190
periodo naive, fill with period,22633,0.426725,302601
periodo smart, fill with period,22633,0.0023983,302601
periodo naive, fill with period,12956,0.252401,322206
periodo smart, fill with period,12956,0.0025153,322206
periodo naive, fill with period,19381,0.401105,343080
periodo smart, fill with period,19381,0.0026755,343080
periodo naive, fill with period,12498,0.292806,365307
periodo smart, fill with period,12498,0.0028263,365307
periodo naive, fill with period,5731,0.135741,388974
periodo smart, fill with period,5731,0.0029671,388974
periodo naive, fill with period,23386,0.587703,414174
periodo smart, fill with period,23386,0.0032772,414174
periodo naive, fill with period,30689,0.783969,441006
periodo smart, fill with period,30689,0.0036136,441006
periodo naive, fill with period,13548,0.381017,469577
periodo smart, fill with period,13548,0.0036469,469577
periodo naive, fill with period,14792,0.455377,500000
periodo smart, fill with period,14792,0.0039359,500000
periodo naive, fill with period,808,5.43e-05,1000
periodo smart, fill with period,808,8.625e-06,1000
periodo naive, fill with period,239,1.88333e-05,1064
periodo smart, fill with period,239,7.6e-06,1064
periodo naive, fill with period,1001,7.02e-05,1133
periodo smart, fill with period,1001,9.68182e-06,1133
periodo naive, fill with period,89,9.87273e-06,1207
periodo smart, fill with period,89,8.19231e-06,1207
periodo naive, fill with period,884,6.37e-05,1285
periodo smart, fill with period,884,1.007e-05,1285
periodo naive, fill with period,487,3.81667e-05,1368
periodo smart, fill with period,487,9.96364e-06,1368
periodo naive, fill with period,334,2.8025e-05,1457
periodo smart, fill with period,334,1.033e-05,1457
periodo naive, fill with period,1417,0.0001085,1551
periodo smart, fill with period,1417,1.33125e-05,1551
periodo naive, fill with period,728,5.84e-05,1652
periodo smart, fill with period,728,1.2575e-05,1652
periodo naive, fill with period,369,3.2925e-05,1759
periodo smart, fill with period,369,1.23111e-05,1759
periodo naive, fill with period,1123,8.625e-05,1873
periodo smart, fill with period,1123,1.45857e-05,1873
periodo naive, fill with period,1129,9.33e-05,1994
periodo smart, fill with period,1129,1.57143e-05,1994
periodo naive, fill with period,992,8.585e-05,2123
periodo smart, fill with period,992,1.62286e-05,2123
periodo naive, fill with period,1455,0.0001304,2261
periodo smart, fill with period,1455,1.805e-05,2261
periodo naive, fill with period,1685,0.0001458,2408
periodo smart, fill with period,1685,2.004e-05,2408
periodo naive, fill with period,2261,0.0001981,2564
periodo smart, fill with period,2261,2.286e-05,2564
periodo naive, fill with period,2280,0.0002136,2730
periodo smart, fill with period,2280,2.384e-05,2730
periodo naive, fill with period,1895,0.0001819,2907
periodo smart, fill with period,1895,2.324e-05,2907
periodo naive, fill with period,844,8.875e-05,3095
periodo smart, fill with period,844,2.244e-05,3095
periodo naive, fill with period,1638,0.0001701,3295
periodo smart, fill with period,1638,2.595e-05,3295
periodo naive, fill with period,1991,0.0002153,3509
periodo smart, fill with period,1991,2.8025e-05,3509
periodo naive, fill with period,215,3.53333e-05,3736
periodo smart, fill with period,215,2.595e-05,3736
periodo naive, fill with period,2747,0.0003078,3978
periodo smart, fill with period,2747,3.49333e-05,3978
periodo naive, fill with period,2936,0.0003373,4236
periodo smart, fill with period,2936,3.92e-05,4236
periodo naive, fill with period,3519,0.0004198,4511
periodo smart, fill with period,3519,3.94333e-05,4511
periodo naive, fill with period,116,3.0175e-05,4803
periodo smart, fill with period,116,3.155e-05,4803
periodo naive, fill with period,934,0.0001357,5114
periodo smart, fill with period,934,3.62e-05,5114
periodo naive, fill with period,771,0.0001179,5446
periodo smart, fill with period,771,3.78667e-05,5446
periodo naive, fill with period,4576,0.0006496,5798
periodo smart, fill with period,4576,5.66e-05,5798
periodo naive, fill with period,1078,0.0001721,6174
periodo smart, fill with period,1078,4.38333e-05,6174
periodo naive, fill with period,4606,0.0007115,6574
periodo smart, fill with period,4606,5.89e-05,6574
periodo naive, fill with period,6481,0.0010394,7000
periodo smart, fill with period,6481,6.865e-05,7000
periodo naive, fill with period,6549,0.0010669,7454
periodo smart, fill with period,6549,7.12e-05,7454
periodo naive, fill with period,7596,0.001338,7937
periodo smart, fill with period,7596,7.89e-05,7937
periodo naive, fill with period,579,0.0001367,8451
periodo smart, fill with period,579,5.665e-05,8451
periodo naive, fill with period,5058,0.0011728,8998
periodo smart, fill with period,5058,8.19e-05,8998
periodo naive, fill with period,476,0.0001341,9581
periodo smart, fill with period,476,6.365e-05,9581
periodo naive, fill with period,7516,0.00162,10202
periodo smart, fill with period,7516,0.0001027,10202
periodo naive, fill with period,3682,0.0008605,10863
periodo smart, fill with period,3682,0.0001037,10863
periodo naive, fill with period,10037,0.0023692,11567
periodo smart, fill with period,10037,0.0001241,11567
periodo naive, fill with period,10298,0.0025932,12316
periodo smart, fill with period,10298,0.0001222,12316
periodo naive, fill with period,2909,0.0008101,13114
periodo smart, fill with period,2909,9.525e-05,13114
periodo naive, fill with period,5564,0.0016124,13964
periodo smart, fill with period,5564,0.0001196,13964
periodo naive, fill with period,853,0.0004786,14868
periodo smart, fill with period,853,0.0001059,14868
periodo naive, fill with period,8286,0.0026483,15832
periodo smart, fill with period,8286,0.0001437,15832
periodo naive, fill with period,5704,0.0023575,16857
periodo smart, fill with period,5704,0.000148,16857
periodo naive, fill with period,8969,0.0038578,17950
periodo smart, fill with period,8969,0.0001537,17950
periodo naive, fill with period,3159,0.0014453,19113
periodo smart, fill with period,3159,0.0001431,19113
periodo naive, fill with period,6293,0.0029442,20351
periodo smart, fill with period,6293,0.0001656,20351
periodo naive, fill with period,19534,0.0097942,21669
periodo smart, fill with period,19534,0.0002323,21669
periodo naive, fill with period,21738,0.0111343,23073
periodo smart, fill with period,21738,0.0002922,23073
periodo naive, fill with period,20326,0.0109067,24568
periodo smart, fill with period,20326,0.0002929,24568
periodo naive, fill with period,441,0.0003327,26160
periodo smart, fill with period,441,0.0001747,26160
periodo naive, fill with period,27295,0.0158407,27854
periodo smart, fill with period,27295,0.0002889,27854
periodo naive, fill with period,1076,0.0007486,29659
periodo smart, fill with period,1076,0.0002114,29659
periodo naive, fill with period,6022,0.0039076,31581
periodo smart, fill with period,6022,0.0002328,31581
periodo naive, fill with period,29511,0.0195353,33627
periodo smart, fill with period,29511,0.0003927,33627
periodo naive, fill with period,20691,0.0144447,35805
periodo smart, fill with period,20691,0.0003133,35805
periodo naive, fill with period,15058,0.0114202,38125
periodo smart, fill with period,15058,0.0003569,38125
periodo naive, fill with period,31666,0.0243945,40595
periodo smart, fill with period,31666,0.000469,40595
periodo naive, fill with period,18217,0.0148623,43225
periodo smart, fill with period,18217,0.0004716,43225
periodo naive, fill with period,8107,0.0071444,46025
periodo smart, fill with period,8107,0.0004631,46025
periodo naive, fill with period,13643,0.0124564,49007
periodo smart, fill with period,13643,0.0004758,49007
periodo naive, fill with period,5933,0.0058277,52182
periodo smart, fill with period,5933,0.000478,52182
periodo naive, fill with period,19676,0.0202918,55563
periodo smart, fill with period,19676,0.0005508,55563
periodo naive, fill with period,12921,0.0138786,59163
periodo smart, fill with period,12921,0.0005694,59163
periodo naive, fill with period,4508,0.0053183,62996
periodo smart, fill with period,4508,0.0005813,62996
periodo naive, fill with period,14365,0.0173051,67077
periodo smart, fill with period,14365,0.0007059,67077
periodo naive, fill with period,3672,0.0049631,71422
periodo smart, fill with period,3672,0.0006772,71422
periodo naive, fill with period,20401,0.0273064,76050
periodo smart, fill with period,20401,0.0007725,76050
periodo naive, fill with period,16139,0.0230308,80977
periodo smart, fill with period,16139,0.0008104,80977
periodo naive, fill with period,28010,0.0438251,86223
periodo smart, fill with period,28010,0.0008362,86223
periodo naive, fill with period,25711,0.0408011,91809
periodo smart, fill with period,25711,0.0008835,91809
periodo naive, fill with period,26146,0.0455675,97757
periodo smart, fill with period,26146,0.0009094,97757
periodo naive, fill with period,496,0.0012831,104090
periodo smart, fill with period,496,0.0008413,104090
periodo naive, fill with period,12686,0.0243019,110834
periodo smart, fill with period,12686,0.0010262,110834
periodo naive, fill with period,7325,0.0153201,118014
periodo smart, fill with period,7325,0.0009673,118014
periodo naive, fill with period,6349,0.0143215,125660
periodo smart, fill with period,6349,0.0010492,125660
periodo naive, fill with period,24257,0.0576245,133801
periodo smart, fill with period,24257,0.0013118,133801
periodo naive, fill with period,30734,0.0787765,142470
periodo smart, fill with period,30734,0.0013692,142470
periodo naive, fill with period,32179,0.0844664,151700
periodo smart, fill with period,32179,0.0014738,151700
periodo naive, fill with period,17888,0.050347,161528
periodo smart, fill with period,17888,0.0015465,161528
periodo naive, fill with period,18938,0.059344,171992
periodo smart, fill with period,18938,0.0015271,171992
periodo naive, fill with period,21993,0.0732835,183135
periodo smart, fill with period,21993,0.001796,183135
periodo naive, fill with period,27486,0.0957993,195000
periodo smart, fill with period,27486,0.0016996,195000
periodo naive, fill with period,10687,0.0416462,207633
periodo smart, fill with period,10687,0.0020568,207633
periodo naive, fill with period,9061,0.115654,221085
periodo smart, fill with period,9061,0.0018842,221085
periodo naive, fill with period,14027,0.191821,235408
periodo smart, fill with period,14027,0.0020115,235408
periodo naive, fill with period,12142,0.176036,250659
periodo smart, fill with period,12142,0.0021221,250659
periodo naive, fill with period,30263,0.534864,266898
periodo smart, fill with period,30263,0.0021627,266898
periodo naive, fill with period,23667,0.422007,284190
periodo smart, fill with period,23667,0.0022925,284190
periodo naive, fill with period,10688,0.199053,302601
periodo smart, fill with period,10688,0.0023356,302601
periodo naive, fill with period,8913,0.171106,322206
periodo smart, fill with period,8913,0.0025172,322206
periodo naive, fill with period,16276,0.388074,343080
periodo smart, fill with period,16276,0.0026523,343080
periodo naive, fill with period,13599,0.33566,365307
periodo smart, fill with period,13599,0.0028189,365307
periodo naive, fill with period,17830,0.413015,388974
periodo smart, fill with period,17830,0.0030766,388974
periodo naive, fill with period,12109,0.326921,414174
periodo smart, fill with period,12109,0.0032351,414174
periodo naive, fill with period,11126,0.289617,441006
periodo smart, fill with period,11126,0.0034171,441006
periodo naive, fill with period,30604,0.986903,469577
periodo smart, fill with period,30604,0.0037221,469577
periodo naive, fill with period,5075,0.178212,500000
periodo smart, fill with period,5075,0.0040848,500000
periodo naive, fill with period,346,4.89667e-05,1000
periodo smart, fill with period,346,1.345e-05,1000
periodo naive, fill with period,531,7.395e-05,1064
periodo smart, fill with period,531,1.54e-05,1064
periodo naive, fill with period,734,0.0001049,1133
periodo smart, fill with period,734,1.60429e-05,1133
periodo naive, fill with period,920,0.000105,1207
periodo smart, fill with period,920,9.82727e-06,1207
periodo naive, fill with period,883,6.405e-05,1285
periodo smart, fill with period,883,1.035e-05,1285
periodo naive, fill with period,572,4.31e-05,1368
periodo smart, fill with period,572,1.022e-05,1368
