label,string,result,time,size
periodo smart, fill random,110832,0.00062635,110834
periodo naive, fill with period,47,3.5275e-05,47
periodo smart, fill with period,47,1.52121e-06,47
periodo naive, fill random,118014,6.45678,118014
periodo smart, fill random,118014,0.0007051,118014
periodo naive, fill with period,98,0.0055736,118014
periodo smart, fill with period,98,0.0004683,118014
periodo naive, fill random,125659,6.33183,125660
periodo smart, fill random,125659,0.0008507,125660
periodo naive, fill with period,96,0.0113439,125660
periodo smart, fill with period,96,0.0004846,125660
periodo naive, fill random,133800,14.101,133801
periodo smart, fill random,133800,0.00088625,133801
periodo naive, fill with period,98,0.0101029,133801
periodo smart, fill with period,98,0.00060575,133801
periodo naive, fill random,142469,14.4951,142470
periodo smart, fill random,142469,0.00088075,142470
periodo naive, fill with period,96,0.00979695,142470
periodo smart, fill with period,96,0.00062595,142470
periodo naive, fill random,151700,15.2682,151700
periodo smart, fill random,151700,0.0010111,151700
periodo naive, fill with period,98,0.0100623,151700
periodo smart, fill with period,98,0.0006627,151700
periodo naive, fill random,161526,15.1144,161528
periodo smart, fill random,161526,0.00095065,161528
periodo naive, fill with period,9,1.43205e-07,9
periodo smart, fill with period,9,4.012e-07,9
periodo naive, fill random,171991,11.8178,171992
periodo smart, fill random,171991,0.0011379,171992
periodo naive, fill with period,97,0.00267105,171992
periodo smart, fill with period,97,0.00076835,171992
periodo naive, fill random,183135,16.3843,183135
periodo smart, fill random,183135,0.0010352,183135
periodo naive, fill with period,96,0.00895165,183135
periodo smart, fill with period,96,0.0007261,183135
periodo naive, fill random,195000,17.4554,195000
periodo smart, fill random,195000,0.0013525,195000
periodo naive, fill with period,41,0.00023275,41
periodo smart, fill with period,41,1.071e-05,41
periodo naive, fill random,207633,6.45391,207633
periodo smart, fill random,207633,0.00137525,207633
periodo naive, fill with period,96,0.0019258,207633
periodo smart, fill with period,96,0.0009348,207633
periodo naive, fill random,221085,29.044,221085
periodo smart, fill random,221085,0.0011785,221085
periodo naive, fill with period,96,0.0123262,221085
periodo smart, fill with period,96,0.00078925,221085
periodo naive, fill random,235408,30.8827,235408
periodo smart, fill random,235408,0.0015893,235408
periodo naive, fill with period,97,0.0146146,235408
periodo smart, fill with period,97,0.0009411,235408
periodo naive, fill random,250659,23.6442,250659
periodo smart, fill random,250659,0.001756,250659
periodo naive, fill with period,98,0.0024012,250659
periodo smart, fill with period,98,0.0011649,250659
periodo naive, fill random,266897,8.19949,266898
periodo smart, fill random,266897,0.0014568,266898
periodo naive, fill with period,96,0.00515405,266898
periodo smart, fill with period,96,0.00101125,266898
periodo naive, fill random,284190,12.4962,284190
periodo smart, fill random,284190,0.00166865,284190
periodo naive, fill with period,97,0.00475565,284190
periodo smart, fill with period,97,0.00106805,284190
periodo naive, fill random,302600,11.8115,302601
periodo smart, fill random,302600,0.00162225,302601
periodo naive, fill with period,2,6.36768e-08,2
periodo smart, fill with period,2,1.027e-05,2
periodo naive, fill random,322206,17.5877,322206
periodo smart, fill random,322206,0.00189745,322206
periodo naive, fill with period,51,3.96e-05,51
periodo smart, fill with period,51,2.47805e-06,51
periodo naive, fill random,343080,13.261,343080
periodo smart, fill random,343080,0.0019889,343080
periodo naive, fill with period,98,0.0043106,343080
periodo smart, fill with period,98,0.00127775,343080
periodo naive, fill random,365307,29.012,365307
periodo smart, fill random,365307,0.00213225,365307
periodo naive, fill with period,98,0.00473475,365307
periodo smart, fill with period,98,0.00137995,365307
periodo naive, fill random,388974,16.7752,388974
periodo smart, fill random,388974,0.00214205,388974
periodo naive, fill with period,96,0.00521665,388974
periodo smart, fill with period,96,0.00146855,388974
periodo naive, fill random,414174,19.3336,414174
periodo smart, fill random,414174,0.00224035,414174
periodo naive, fill with period,98,0.00533445,414174
periodo smart, fill with period,98,0.001544,414174
periodo naive, fill random,441006,21.6193,441006
periodo smart, fill random,441006,0.0025481,441006
periodo naive, fill with period,98,0.0055023,441006
periodo smart, fill with period,98,0.0016359,441006
periodo naive, fill random,469575,24.4326,469577
periodo smart, fill random,469575,0.0025517,469577
periodo naive, fill with period,97,0.0057937,469577
periodo smart, fill with period,97,0.00173905,469577
periodo naive, fill random,499999,28.0612,500000
periodo smart, fill random,499999,0.00288605,500000
periodo naive, fill with period,61,4.03e-05,61
periodo smart, fill with period,61,1.58889e-06,61
periodo naive, fill random,998,0.0056119,1000
periodo smart, fill random,998,2.434e-05,1000
periodo naive, fill with period,96,0.00053975,1000
periodo smart, fill with period,96,2.222e-05,1000
periodo naive, fill random,1064,0.0060338,1064
periodo smart, fill random,1064,2.512e-05,1064
periodo naive, fill with period,97,0.00054475,1064
periodo smart, fill with period,97,2.332e-05,1064
periodo naive, fill random,1133,0.0061028,1133
periodo smart, fill random,1133,2.544e-05,1133
periodo naive, fill with period,97,0.0005297,1133
periodo smart, fill with period,97,2.332e-05,1133
periodo naive, fill random,1207,0.00646735,1207
periodo smart, fill random,1207,2.518e-05,1207
periodo naive, fill with period,86,3.70333e-05,86
periodo smart, fill with period,86,1.83273e-06,86
periodo naive, fill random,1284,0.00686025,1285
periodo smart, fill random,1284,2.56e-05,1285
periodo naive, fill with period,96,0.00051875,1285
periodo smart, fill with period,96,2.33e-05,1285
periodo naive, fill random,1368,0.0072707,1368
periodo smart, fill random,1368,2.58e-05,1368
periodo naive, fill with period,97,0.0005218,1368
periodo smart, fill with period,97,2.364e-05,1368
periodo naive, fill random,1457,0.00769935,1457
periodo smart, fill random,1457,2.525e-05,1457
periodo naive, fill with period,96,0.0005137,1457
periodo smart, fill with period,96,2.392e-05,1457
periodo naive, fill random,1551,0.00817215,1551
periodo smart, fill random,1551,2.62e-05,1551
periodo naive, fill with period,96,0.0005113,1551
periodo smart, fill with period,96,2.368e-05,1551
periodo naive, fill random,1652,0.0086283,1652
periodo smart, fill random,1652,2.5175e-05,1652
periodo naive, fill with period,96,0.00050815,1652
periodo smart, fill with period,96,2.398e-05,1652
periodo naive, fill random,1758,0.008736,1759
periodo smart, fill random,1758,2.6225e-05,1759
periodo naive, fill with period,97,0.0004887,1759
periodo smart, fill with period,97,2.438e-05,1759
periodo naive, fill random,1871,0.0091949,1873
periodo smart, fill random,1871,2.63e-05,1873
periodo naive, fill with period,96,0.0004785,1873
periodo smart, fill with period,96,2.472e-05,1873
periodo naive, fill random,1994,0.0096958,1994
periodo smart, fill random,1994,2.74e-05,1994
periodo naive, fill with period,96,0.00047405,1994
periodo smart, fill with period,96,2.514e-05,1994
periodo naive, fill random,2123,0.0102,2123
periodo smart, fill random,2123,2.8e-05,2123
periodo naive, fill with period,97,0.00047285,2123
periodo smart, fill with period,97,2.556e-05,2123
periodo naive, fill random,2261,0.0107058,2261
periodo smart, fill random,2261,2.86e-05,2261
periodo naive, fill with period,97,0.0004669,2261
periodo smart, fill with period,97,2.602e-05,2261
periodo naive, fill random,2407,0.0113273,2408
periodo smart, fill random,2407,2.985e-05,2408
periodo naive, fill with period,42,1.44571e-05,42
periodo smart, fill with period,42,9e-07,42
periodo naive, fill random,2562,0.011802,2564
periodo smart, fill random,2562,3.085e-05,2564
periodo naive, fill with period,97,0.0004571,2564
periodo smart, fill with period,97,2.535e-05,2564
periodo naive, fill random,2730,0.0123961,2730
periodo smart, fill random,2730,3.1375e-05,2730
periodo naive, fill with period,96,0.00044375,2730
periodo smart, fill with period,96,2.5875e-05,2730
periodo naive, fill random,2907,0.0129794,2907
periodo smart, fill random,2907,3.16e-05,2907
periodo naive, fill with period,96,0.0004369,2907
periodo smart, fill with period,96,2.6475e-05,2907
periodo naive, fill random,3095,0.0135522,3095
periodo smart, fill random,3095,3.285e-05,3095
periodo naive, fill with period,89,0.00050675,89
periodo smart, fill with period,89,1.102e-05,89
periodo naive, fill random,3294,0.014165,3295
periodo smart, fill random,3294,3.4375e-05,3295
periodo naive, fill with period,4,9.71845e-08,4
periodo smart, fill with period,4,2.9645e-07,4
periodo naive, fill random,3509,0.0131808,3509
periodo smart, fill random,3509,3.3725e-05,3509
periodo naive, fill with period,96,0.0003692,3509
periodo smart, fill with period,96,2.705e-05,3509
periodo naive, fill random,3736,0.0135716,3736
periodo smart, fill random,3736,3.5875e-05,3736
periodo naive, fill with period,17,1.49e-05,17
periodo smart, fill with period,17,6e-07,17
periodo naive, fill random,3977,0.0139443,3978
periodo smart, fill random,3977,3.41e-05,3978
periodo naive, fill with period,55,3.62e-05,55
periodo smart, fill with period,55,1.54923e-06,55
periodo naive, fill random,4236,0.0142338,4236
periodo smart, fill random,4236,3.40333e-05,4236
periodo naive, fill with period,32,2.588e-05,32
periodo smart, fill with period,32,1.42817e-06,32
periodo naive, fill random,4509,0.0144513,4511
periodo smart, fill random,4509,3.61667e-05,4511
periodo naive, fill with period,96,0.0003174,4511
periodo smart, fill with period,96,2.99e-05,4511
periodo naive, fill random,4802,0.0146032,4803
periodo smart, fill random,4802,3.74e-05,4803
periodo naive, fill with period,13,1.89225e-07,13
periodo smart, fill with period,13,4.19247e-07,13
periodo naive, fill random,5112,0.0147125,5114
periodo smart, fill random,5112,4.03333e-05,5114
periodo naive, fill with period,96,0.00028965,5114
periodo smart, fill with period,96,3.1625e-05,5114
periodo naive, fill random,5446,0.0146371,5446
periodo smart, fill random,5446,4.07333e-05,5446
periodo naive, fill with period,70,4.56667e-05,70
periodo smart, fill with period,70,1.60317e-06,70
periodo naive, fill random,5798,0.0145096,5798
periodo smart, fill random,5798,0.0001888,5798
periodo naive, fill with period,84,5.37333e-05,84
periodo smart, fill with period,84,2.40476e-06,84
periodo naive, fill random,6174,0.0141764,6174
periodo smart, fill random,6174,0.0001691,6174
periodo naive, fill with period,10,1.5463e-07,10
periodo smart, fill with period,10,3.91016e-07,10
periodo naive, fill random,6574,0.013664,6574
periodo smart, fill random,6574,0.00016555,6574
periodo naive, fill with period,97,0.0002198,6574
periodo smart, fill with period,97,0.00015415,6574
periodo naive, fill random,7000,0.0128747,7000
periodo smart, fill random,7000,0.0001606,7000
periodo naive, fill with period,98,0.0001927,7000
periodo smart, fill with period,98,0.0001451,7000
periodo naive, fill random,7453,0.0118809,7454
periodo smart, fill random,7453,0.00016175,7454
periodo naive, fill with period,96,0.0001659,7454
periodo smart, fill with period,96,0.0001458,7454
periodo naive, fill random,7937,0.0105151,7937
periodo smart, fill random,7937,0.00015995,7937
periodo naive, fill with period,98,0.00014315,7937
periodo smart, fill with period,98,0.00014665,7937
periodo naive, fill random,8451,0.0088283,8451
periodo smart, fill random,8451,0.0001652,8451
periodo naive, fill with period,98,0.00011635,8451
periodo smart, fill with period,98,0.00014795,8451
periodo naive, fill random,8997,1.14021,8998
periodo smart, fill random,8997,0.00019005,8998
periodo naive, fill with period,97,0.0139084,8998
periodo smart, fill with period,97,0.00017685,8998
periodo naive, fill random,9580,1.23654,9581
periodo smart, fill random,9580,0.0001707,9581
periodo naive, fill with period,98,0.012141,9581
periodo smart, fill with period,98,0.0001522,9581
periodo naive, fill random,10202,1.31653,10202
periodo smart, fill random,10202,0.0001739,10202
periodo naive, fill with period,97,0.0119573,10202
periodo smart, fill with period,97,0.000152,10202
periodo naive, fill random,10863,1.40722,10863
periodo smart, fill random,10863,0.0002033,10863
periodo naive, fill with period,28,2.59e-05,28
periodo smart, fill with period,28,7.26812e-07,28
periodo naive, fill random,11566,1.55093,11567
periodo smart, fill random,11566,0.000295,11567
periodo naive, fill with period,92,5.89667e-05,92
periodo smart, fill with period,92,2.46098e-06,92
periodo naive, fill random,12314,1.56612,12316
periodo smart, fill random,12314,0.0003284,12316
periodo naive, fill with period,97,0.0128104,12316
periodo smart, fill with period,97,0.0002964,12316
periodo naive, fill random,13114,1.67543,13114
periodo smart, fill random,13114,0.00034755,13114
periodo naive, fill with period,98,0.0138115,13114
periodo smart, fill with period,98,0.00032285,13114
periodo naive, fill random,13964,1.88334,13964
periodo smart, fill random,13964,0.0003635,13964
periodo naive, fill with period,97,0.0137851,13964
periodo smart, fill with period,97,0.0003247,13964
periodo naive, fill random,14868,1.92231,14868
periodo smart, fill random,14868,0.0003595,14868
periodo naive, fill with period,97,0.0136244,14868
periodo smart, fill with period,97,0.00033445,14868
periodo naive, fill random,15831,2.0275,15832
periodo smart, fill random,15831,0.0003172,15832
periodo naive, fill with period,98,0.0117211,15832
periodo smart, fill with period,98,0.0002845,15832
periodo naive, fill random,16857,2.04768,16857
periodo smart, fill random,16857,0.0003722,16857
periodo naive, fill with period,96,0.0125613,16857
periodo smart, fill with period,96,0.0003159,16857
periodo naive, fill random,17946,2.25141,17950
periodo smart, fill random,17946,0.0003395,17950
periodo naive, fill with period,98,0.0128083,17950
periodo smart, fill with period,98,0.00031475,17950
periodo naive, fill random,19113,2.37097,19113
periodo smart, fill random,19113,0.00038375,19113
periodo naive, fill with period,96,0.0131353,19113
periodo smart, fill with period,96,0.00033445,19113
periodo naive, fill random,20350,2.52267,20351
periodo smart, fill random,20350,0.00034485,20351
periodo naive, fill with period,97,0.0116797,20351
periodo smart, fill with period,97,0.0002972,20351
periodo naive, fill random,21669,2.67314,21669
periodo smart, fill random,21669,0.0003393,21669
periodo naive, fill with period,75,4.91667e-05,75
periodo smart, fill with period,75,1.64426e-06,75
periodo naive, fill random,23072,2.84684,23073
periodo smart, fill random,23072,0.0003461,23073
periodo naive, fill with period,97,0.0110591,23073
periodo smart, fill with period,97,0.00029245,23073
periodo naive, fill random,24568,2.84141,24568
periodo smart, fill random,24568,0.00038015,24568
periodo naive, fill with period,97,0.0121816,24568
periodo smart, fill with period,97,0.0003219,24568
periodo naive, fill random,26160,3.09755,26160
periodo smart, fill random,26160,0.00036555,26160
periodo naive, fill with period,48,3.72e-05,48
periodo smart, fill with period,48,1.57031e-06,48
periodo naive, fill random,27854,3.31042,27854
periodo smart, fill random,27854,0.0003952,27854
periodo naive, fill with period,97,0.012456,27854
periodo smart, fill with period,97,0.00034585,27854
periodo naive, fill random,29659,3.39086,29659
periodo smart, fill random,29659,0.0003912,29659
periodo naive, fill with period,98,0.0118897,29659
periodo smart, fill with period,98,0.0003364,29659
periodo naive, fill random,31580,3.6644,31581
periodo smart, fill random,31580,0.00041065,31581
periodo naive, fill with period,96,0.0121311,31581
periodo smart, fill with period,96,0.0003544,31581
periodo naive, fill random,33627,3.84808,33627
periodo smart, fill random,33627,0.00039515,33627
periodo naive, fill with period,97,0.0112217,33627
periodo smart, fill with period,97,0.00033345,33627
periodo naive, fill random,35805,3.95854,35805
periodo smart, fill random,35805,0.00038175,35805
periodo naive, fill with period,96,0.0104063,35805
periodo smart, fill with period,96,0.0003189,35805
periodo naive, fill random,38125,4.33067,38125
periodo smart, fill random,38125,0.0004053,38125
periodo naive, fill with period,34,2.615e-05,34
periodo smart, fill with period,34,1.45942e-06,34
periodo naive, fill random,40595,4.55166,40595
periodo smart, fill random,40595,0.0004198,40595
periodo naive, fill with period,96,0.0103777,40595
periodo smart, fill with period,96,0.000333,40595
periodo naive, fill random,43225,4.75322,43225
periodo smart, fill random,43225,0.0004454,43225
periodo naive, fill with period,15,2.32251e-07,15
periodo smart, fill with period,15,7.39706e-07,15
periodo naive, fill random,46024,4.65418,46025
periodo smart, fill random,46024,0.00047705,46025
periodo naive, fill with period,96,0.0107091,46025
periodo smart, fill with period,96,0.00037295,46025
periodo naive, fill random,49006,4.82977,49007
periodo smart, fill random,49006,0.00042805,49007
periodo naive, fill with period,97,0.0095611,49007
periodo smart, fill with period,97,0.0003421,49007
periodo naive, fill random,52181,4.87782,52182
periodo smart, fill random,52181,0.0004443,52182
periodo naive, fill with period,97,0.00960895,52182
periodo smart, fill with period,97,0.00035825,52182
periodo naive, fill random,55563,5.05029,55563
periodo smart, fill random,55563,0.00043645,55563
periodo naive, fill with period,98,0.00907495,55563
periodo smart, fill with period,98,0.0003461,55563
periodo naive, fill random,59163,5.24346,59163
periodo smart, fill random,59163,0.0004757,59163
periodo naive, fill with period,98,0.0092581,59163
periodo smart, fill with period,98,0.00046685,59163
periodo naive, fill random,62995,5.44177,62996
periodo smart, fill random,62995,0.00049665,62996
periodo naive, fill with period,96,0.0084476,62996
periodo smart, fill with period,96,0.0003599,62996
periodo naive, fill random,67077,5.64702,67077
periodo smart, fill random,67077,0.0005075,67077
periodo naive, fill with period,98,0.0083953,67077
periodo smart, fill with period,98,0.0003674,67077
periodo naive, fill random,71422,5.82307,71422
periodo smart, fill random,71422,0.00049825,71422
periodo naive, fill with period,97,0.0080602,71422
periodo smart, fill with period,97,0.00037515,71422
periodo naive, fill random,76049,5.99802,76050
periodo smart, fill random,76049,0.0005456,76050
periodo naive, fill with period,98,0.00794,76050
periodo smart, fill with period,98,0.0003842,76050
periodo naive, fill random,80976,6.14966,80977
periodo smart, fill random,80976,0.0005335,80977
periodo naive, fill with period,96,0.00748625,80977
periodo smart, fill with period,96,0.00039325,80977
periodo naive, fill random,86223,6.28387,86223
periodo smart, fill random,86223,0.0005699,86223
periodo naive, fill with period,97,0.0072651,86223
periodo smart, fill with period,97,0.00040295,86223
periodo naive, fill random,91809,6.39856,91809
periodo smart, fill random,91809,0.0005617,91809
periodo naive, fill with period,96,0.0068918,91809
periodo smart, fill with period,96,0.00041315,91809
periodo naive, fill random,97757,6.48527,97757
periodo smart, fill random,97757,0.0005813,97757
periodo naive, fill with period,96,0.00656575,97757
periodo smart, fill with period,96,0.0004247,97757
periodo naive, fill random,104090,6.57156,104090
periodo smart, fill random,104090,0.00061595,104090
periodo naive, fill with period,97,0.00631965,104090
periodo smart, fill with period,97,0.000436,104090
periodo naive, fill random,110834,6.53812,110834
periodo smart, fill random,110834,0.00067735,110834
periodo naive, fill with period,98,0.00598865,110834
periodo smart, fill with period,98,0.00044845,110834
periodo naive, fill random,118013,6.46297,118014
periodo smart, fill random,118013,0.0006583,118014
periodo naive, fill with period,97,0.00552995,118014
periodo smart, fill with period,97,0.0004621,118014
periodo naive, fill random,125660,6.33925,125660
periodo smart, fill random,125660,0.0007919,125660
periodo naive, fill with period,80,0.00044865,80
periodo smart, fill with period,80,1.92e-05,80
periodo naive, fill random,133800,13.8805,133801
periodo smart, fill random,133800,0.0010154,133801
periodo naive, fill with period,98,0.0112589,133801
periodo smart, fill with period,98,0.00066345,133801
periodo naive, fill random,142468,14.3975,142470
periodo smart, fill random,142468,0.0009837,142470
periodo naive, fill with period,78,0.00047235,78
periodo smart, fill with period,78,1.15111e-05,78
periodo naive, fill random,151699,15.0162,151700
periodo smart, fill random,151699,0.0009612,151700
periodo naive, fill with period,98,0.00975365,151700
periodo smart, fill with period,98,0.0006458,151700
periodo naive, fill random,161527,15.1656,161528
periodo smart, fill random,161527,0.00098205,161528
periodo naive, fill with period,97,0.0093935,161528
periodo smart, fill with period,97,0.0006691,161528
periodo naive, fill random,171992,11.814,171992
periodo smart, fill random,171992,0.0012087,171992
periodo naive, fill with period,36,2.9925e-05,36
periodo smart, fill with period,36,2.24e-06,36
periodo naive, fill random,183135,3.36554,183135
periodo smart, fill random,183135,0.00111455,183135
periodo naive, fill with period,97,0.0112435,183135
periodo smart, fill with period,97,0.00065085,183135
periodo naive, fill random,195000,17.021,195000
periodo smart, fill random,195000,0.00128235,195000
periodo naive, fill with period,98,0.0064524,195000
periodo smart, fill with period,98,0.00086615,195000
periodo naive, fill random,207631,3.37511,207633
periodo smart, fill random,207631,0.00127095,207633
periodo naive, fill with period,97,0.0123395,207633
periodo smart, fill with period,97,0.0007482,207633
periodo naive, fill random,221084,28.8147,221085
periodo smart, fill random,221084,0.00139445,221085
periodo naive, fill with period,96,0.0143608,221085
periodo smart, fill with period,96,0.00090015,221085
periodo naive, fill random,235408,30.6608,235408
periodo smart, fill random,235408,0.0012159,235408
periodo naive, fill with period,25,0.0001408,25
periodo smart, fill with period,25,6.22981e-07,25
periodo naive, fill random,250659,22.3052,250659
periodo smart, fill random,250659,0.00181,250659
periodo naive, fill with period,1,4.87105e-08,1
periodo smart, fill with period,1,9.01802e-07,1
periodo naive, fill random,266896,8.17738,266898
periodo smart, fill random,266896,0.00159415,266898
periodo naive, fill with period,98,0.00524625,266898
periodo smart, fill with period,98,0.00100625,266898
periodo naive, fill random,284190,12.5658,284190
periodo smart, fill random,284190,0.0016737,284190
periodo naive, fill with period,97,0.0047741,284190
periodo smart, fill with period,97,0.0010732,284190
periodo naive, fill random,302601,11.7806,302601
periodo smart, fill random,302601,0.001731,302601
periodo naive, fill with period,96,0.00423395,302601
periodo smart, fill with period,96,0.0011382,302601
periodo naive, fill random,322205,17.5851,322206
periodo smart, fill random,322205,0.00193205,322206
periodo naive, fill with period,72,5.57667e-05,72
periodo smart, fill with period,72,2.57949e-06,72
periodo naive, fill random,343080,13.2804,343080
periodo smart, fill random,343080,0.00197815,343080
periodo naive, fill with period,97,0.00432915,343080
periodo smart, fill with period,97,0.00126555,343080
periodo naive, fill random,365307,28.9806,365307
periodo smart, fill random,365307,0.00195485,365307
periodo naive, fill with period,98,0.0047657,365307
periodo smart, fill with period,98,0.00137605,365307
periodo naive, fill random,388971,16.661,388974
periodo smart, fill random,388971,0.00226255,388974
periodo naive, fill with period,96,0.0048017,388974
periodo smart, fill with period,96,0.001454,388974
periodo naive, fill random,414174,19.4248,414174
periodo smart, fill random,414174,0.00236675,414174
periodo naive, fill with period,97,0.00526975,414174
periodo smart, fill with period,97,0.00155145,414174
periodo naive, fill random,441005,21.6532,441006
periodo smart, fill random,441005,0.0024561,441006
periodo naive, fill with period,96,0.0054358,441006
periodo smart, fill with period,96,0.0016509,441006
periodo naive, fill random,469577,24.312,469577
periodo smart, fill random,469577,0.00270865,469577
periodo naive, fill with period,97,0.0058366,469577
periodo smart, fill with period,97,0.0017317,469577
periodo naive, fill random,500000,28.0677,500000
periodo smart, fill random,500000,0.0028555,500000
periodo naive, fill with period,98,0.0065067,500000
periodo smart, fill with period,98,0.001847,500000
